Recipe ID,Recipe Title,Weight Per Serving,Vegetarian,Vegan,Gluten Free,Dairy Free,Minutes,Dish Type,Ingredients,Ingredients,Calories,Alcohol,Instructions
717,Balsamic Portabella Salad With Goat Cheese,279,FALSE,FALSE,TRUE,FALSE,45,salad,"balsamic vinegar,cherry tomatoes,dijon mustard,dried marjoram,goat cheese,kosher salt,mixed baby greens,oil packed tuna,olive oil,portabella mushrooms,shallots",,353,0,"Position a rack 4 inches from the broiler element and heat the broiler to high. In a medium bowl, mash the anchovy fillets with a fork or a wooden spoon until they form a paste. Stir in the vinegar, shallots, mustard, marjoram, 3/4 tsp. salt, and 1/8 tsp. pepper until well blended. Slowly whisk in the oil. Wipe the mushrooms clean with a paper towel. Remove and discard the stems. Use a spoon to scrape out and discard the mushroom gills. Brush the mushroom caps with 4 Tbs. of the dressing, and sprinkle with 1/4 tsp. salt and 1/8 tsp. pepper. Set the caps, gill side up, on a rimmed baking sheet. Broil until the caps start to soften, 3 to 4 minutes. Flip them and continue to broil until they're well browned and tender, 3 to 4 minutes. Transfer the caps to a cutting board and cut into 1.4-inch slices. In a large bowl, combine the baby greens and cherry tomatoes; add 6 Tbs. of the dressing and toss well to coat. To serve, set equal portions of the greens and tomatoes on dinner plates and arrange the mushroom slices on top. Drizzle each salad with about 1 Tbs. of the remaining dressing. Sprinkle with the crumbled goat cheese and serve. Serving Suggestions Serve with toasted slices of sourdough bread rubbed with a garlic clove and the cut side of a tomato. nutrition information (per serving): Size : based on four servings, Calories (kcal): 380, Fat (kcal): 34, Fat Calories (g): 310, Saturated Fat (g): 7, Protein (g): 10, Monounsaturated Fat (g): 23, Carbohydrates (mg): 12, Polyunsaturated Fat (mg): 3, Sodium (g): 780, Cholesterol (g): 20, Fiber (g): 3, Photo: Scott Phillips Rate this Recipe and View Reviews"
718,Find the book,108,FALSE,FALSE,FALSE,FALSE,45,side dish,"baking powder,butter,cake flour,cream cheese,egg,fresh flat-leaf parsley,garden cress seed,garlic cloves,heavy cream,lemon juice,salt,shallot,unbleached flour,unsalted butter,to 3 dozen",,424,0,"5. Put the baking sheet on the middle rack of the oven and bake for 12 minutes. Rotate the pan and continue baking for another 15 to 20 minutes, or until the swirls are a very deep golden brown. Cool the baking sheet on a rack for 5 minutes before transferring the pastries directly to the rack to finish cooling. The cooled pastries should be stored in an airtight container until you are ready to assemble and deliver the gift.Wrapping It UpA shiny new garden trowel lined with tissue paper and filled with the ""snails"" makes an adorable gift, especially for a gardener.Suggested Supplies1 rectangle (8 x 10 inches)tissue paper1 new large garden trowel1 square (18 inches) clear cellophane1 wire twist tieRibbon1 gift cardHow to make a garden trowel gift packagePut the sheet of tissue paper diagonally over the top of the trowel and place the trowel on a large square of cellophane. Fill the tissue-lined trowel to overflowing with the pastry swirls, gather the cellophane tightly around the handle of the trowel, and secure the cellophane with the wire twist tie. Cut away all the excess cellophane as close to the twist tie as possible. Tie a ribbon around the twist tie and finish with a bow and gift card.Reprinted with permission from Gourmet Gifts: 100 Delicious Recipes for Every Occasion to Make Yourself and Wrap with Style by Dinah Corley and published by Harvard Common Press."
719,"Spaghetti With Anchovy, Chilli & Breadcrumbs",150,FALSE,FALSE,FALSE,TRUE,10,side dish,"anchovies,ciabatta,garlic clove,olive oil,parsley,red chilli,spaghetti",,435,0,
720,Baccala,662,FALSE,FALSE,FALSE,FALSE,45,"lunch,main course,main dish,dinner","baccala,bay leaves,black peppercorns,bread crumbs,butter,carrots,celery,chicken wings,flour,golden raisins,olive oil,olive oil,onions,onions,parsley,pine nuts,salt packed anchovy,tomato paste",,1.387,0,"Drain the fish, pat it dry, and break into pieces. Toss the baccala pieces in the flour to coat. Set aside. Preheat the oven to 375 degrees F. In a large saute pan, combine the olive oil and butter, and heat over medium-high heat. Add the onion and cook until very soft and browned, then add the anchovies and fish pieces. Cook over medium-high heat until the fish is nicely browned and the anchovies have fallen apart, 7 to 9 minutes. Add the chicken stock, bay leaves, pine nuts and sultanas and cook over high heat for 10 minutes. Top with the bread crumbs and cook in the oven for 15 minutes, or until the bread crumbs are browned. Serve hot. In a large, heavy-bottomed saucepan, heat the oil over high heat until smoking. Add all the chicken parts and brown all over, stirring to avoid burning. Remove the chicken and reserve. Add the carrots, onions, and celery to the pot and cook until soft and browned. Return the chicken to the pot and add 3 quarts of water, the tomato paste, peppercorns, and parsley. Stir with a wooden spoon to dislodge the browned chicken and vegetables bits from the bottom of the pan. Bring almost to a boil, then reduce heat and cook at a low simmer until reduced by half, about 2 hours, occasionally skimming excess fat. Remove from heat, strain, and press on the solids with the bottom of a ladle to extract out all liquids. Stir the stock to facilitate cooling and set aside. Refrigerate stock in small containers for up to a week or freeze for up to a month."
721,Broccoli With Bagna Cauda,138,FALSE,FALSE,TRUE,FALSE,45,side dish,"anchovy,broccoli,garlic,olive oil,unsalted butter",,194,0,"In a small, heavy saucepan, heat the butter and 1 Tbs. of the olive oil over low heat until the butter melts. Add the garlic and cook 10 minutes, stirring occasionally; dont let the garlic brown. Add the remaining oil and the anchovies and stir to dissolve the anchovies. Cook, stirring occasionally, over lowest heat for 30 minutes, using a flame tamer if necessary to keep the garlic and anchovies from burning. The mixture should barely simmer. While the bagna cauda cooks, trim the broccoli spears, leaving 2 inches of stem attached to the florets. Pare the stems with a vegetable peeler or a paring knife and then halve or quarter the spears lengthwise, depending on thickness. Steam the broccoli over boiling water in a covered saucepan until crisp-tender, about 5 minutes. Transfer to a clean dishtowel and pat dry and then arrange the spears on a platter or individual serving dishes. Spoon the bagna cauda over the spears. nutrition information (per serving): Calories (kcal): 200, Fat (kcal): 17, Fat Calories (g): 150, Saturated Fat (g): 4, Protein (g): 5, Monounsaturated Fat (g): 11, Carbohydrates (mg): 9, Polyunsaturated Fat (mg): 2, Sodium (g): 180, Cholesterol (g): 10, Fiber (g): 4, Photo: Ben Fink Rate this Recipe and View Reviews"
722,Cauliflower Risotto With Spicy Pangrattato,673,FALSE,FALSE,FALSE,FALSE,50,"lunch,main course,main dish,dinner","anchovies in olive oil,arborio rice,breadcrumbs,butter,cauliflower,chicken stock,chili flakes,dry vermouth,garlic,olive oil,onion,parmesan cheese,parmesan cheese,rosemary,salt and pepper",,962,5,
724,Green Bean Caesar Salad with Baby Romaine Lettuces,193,FALSE,FALSE,TRUE,FALSE,45,salad,"anchovy,bacon,dijon mustard,egg yolk,fresh tarragon,fresh tarragon leaves,garlic clove,garlic cloves,green beans,hot sauce,lemon juice,olive oil,olive oil,parmesan cheese,pepper,romaine lettuce leaves,salad mix,sea salt,sea-salt,slaw dressing",,215,0,"Make dressing: Shake all dressing ingredients together in a medium glass jar. Chill until ready to use. Make salad: Boil beans until crisp-tender, about 3 minutes. Drain. Scoop into a bowl of ice water to cool; drain again. Cook bacon in a large frying pan over medium heat until crisp, about 10 minutes, and drain on paper towels. Pour out bacon fat and wipe pan clean. Swirl in oil, then add bread cubes and toast, stirring often, until golden brown, about 5 minutes. Drain on paper towels and season with salt and pepper. Put beans, lettuces, garlic slices, and tarragon leaves in a large bowl and toss with just enough dressing to coat well. Top with bacon and croutons. *If you're serving this to people with compromised immune systems, use pasteurized yolks (find in the egg case at the grocery store) or omit. Make-ahead & packing tips: Prep everything up to 1 day ahead. Pack beans in a container; top with lettuces, then garlic and tarragon. Pack bacon in a small container and chill. Store croutons airtight at room temperature, then add in the bacon before leaving home. Note: Nutritional analysis is per serving."
725,Grilled Calamari on a Bed of White Beans,363,FALSE,FALSE,FALSE,TRUE,95,"lunch,main course,main dish,dinner","baby arugula leaves,bay leaf,bread,capers,dried great northern beans,flat leaf parsley leaves,garlic cloves,oil packed tuna,olive oil,olive oil,olive oil,red chili,red wine vinegar,red wine vinegar,salt and pepper,salt and pepper,sea-salt,squid,thyme,yellow onion",,846,0,"To make the beans, in a saucepan, combine the beans and cold water to cover by 2 inches. Soak the beans overnight, then drain and add fresh cold water to cover by 2 inches. Alternatively, bring the beans to a boil over medium-high heat and cook for 2 minutes, then remove from the heat, cover and let stand for 1 hour. Drain and add fresh water to cover.Add the bay leaf, chili, onion and thyme sprig to the beans, set over medium-high heat and bring to a low boil. Reduce the heat at once to a very low simmer and cook until the beans are tender, about 1 hour. Season with sea salt and white pepper. Set the beans in their broth aside.Prepare a medium-hot fire in a grill, or preheat a broiler. Soak 8 long wooden skewers in water for 30 minutes, then drain.To make the vinaigrette, in a small bowl, whisk together the olive oil and vinegar, then whisk in salt and white pepper. Set aside.To make the salsa verde, in a bowl, using a wooden spoon, mash together the olive oil and bread to form a paste. Stir in the parsley, capers, anchovies, garlic and vinegar. Season with salt and black pepper. Set aside.Thread the squid bodies and tentacles onto the skewers. Coat with olive oil and season both sides with salt and white pepper.Oil the grill rack with a paper towel soaked with oil. Place the skewers on the grill rack or broil 2 to 3 inches from the heat source, turning once, until the squid is lightly colored, 1 to 2 minutes per side. Transfer to a plate.Drain the beans of almost all their broth and discard the bay leaf, chili, onion and thyme sprig. Reheat over low heat if necessary.Toss the beans with half of the vinaigrette. Toss the arugula with the remaining vinaigrette. To serve, pile one-fourth of the arugula on each plate and top with one-fourth of the beans and 2 skewers of calamari. Spoon a little of the salsa verde over each skewer and pass the remaining sauce at the table. Serves 4.Adapted from Williams-Sonoma Collection Series, Seafood, by Carolyn Miller (Simon & Schuster, 2005)."
726,Tagliatellini With Fresh Anchovies And Salsa Verde,44,TRUE,FALSE,TRUE,FALSE,10,side dish,"butter,lemon,salsa verde,tagliatellini",,53,0,
727,Deep-fried Bacon And Eggs With Lemon-egg Vinaigrette,241,FALSE,FALSE,FALSE,TRUE,45,"lunch,main course,main dish,dinner","anchovy,bacon,eggs,english muffins,flour,fresh flat-leaf parsley,frisee,kosher salt,lemon juice,lemon zest,olive oil,vegetable oil",,734,0,
728,Red Leaf Caesar Salad with Grilled Parmesan Croutons,42,FALSE,FALSE,TRUE,TRUE,45,salad,"anchovy,dijon mustard,garlic clove,lemon juice,lemon juice,olive oil,salt and pepper,worcestershire sauce",,168,0,"For the croutons, prepare grill (medium-high heat). Rub with garlic clove and brush with olive oil: 6 3/4-inch-thick slices country bread Grill bread 1 minute, turn over, then sprinkle with: 3 tablespoons freshly grated Parmesan cheese Cover and grill until cheese melts, about 1 minute longer. In large bowl, toss: 12 ounces red leaf lettuce Dressing Salt and pepper Divide salad and croutons among plates. Before serving, top salad with: 1 1/2 ounces shaved Parmesan cheese"
730,Puttanesca Sauce,901,FALSE,FALSE,TRUE,TRUE,26,sauce,"anchovies in salt,capers,capers,extra virgin olive oil,extra virgin olive oil,garlic,garlic cloves,ground pepper,ground pepper,bbq sauce,oil cured black olives,pimento stuffed olives,pimento stuffed olives,red pepper flakes,red pepper flakes,salt,tomatoes,tomatoes",,460,0,"I broke down and bought draperies, real draperies, the kind that sound-, air-, and lightproof the rooms to create a cocoon of silence, suffocation, and darkness. I do not like them; it now feels like we live in an antiseptic hotel, or worse, a funeral parlor. And yet, they are necessary. They are thermal lined for insulation. The Northeast's got a chill on, that despite a few days' worth of traditional January thaw, is back. I like the cold. A lot. But we woke to 12 degrees Fahrenheit the other morning, and the wind careening round the corners of our top-floor flat feels like it's scraping the bricks off the building. This cold has teeth.What we need here is something we have to wait months for, the polar, if you will, opposite of dead car batteries, black ice, and daggered icicles poised over doorways. What we need is summer, preferably the kind enjoyed in the Italian Mediterranean, where terra cotta walls radiate heat, geraniums radiate red, and fragrant pots of tomato sauce radiate from kitchen windows.Though terra cotta walls and geraniums, and even a kitchen window, are hard to come by at the moment, fragrant pots of tomato sauce are just about as easy as making cups of hot cocoa from scratch.The secret lies in flinging open the doors of your cupboards and fridge, and pulling out what happens to be on hand, what Simona of Briciole, mistress of Italian culinary and cultural linguistics, calls ""aglio, olio e peperoncino,"" (garlic, oil, and red chili pepper), which are likely ingredients bound to be available no matter what. To many of us, a similarly simple sauce is more familiarly known as sugo alla puttanesca, named rather disparagingly after prostitutes or something of little value, from the word puttanata. But I beg to differ with the popular urban legend of it. Though this sauce is easy and fast, it can hardly be confused with cheap.Puttanesca Sauce - My own recipe, based on whatever I had on hand. I did not use anchovies, although they are traditional. (Though I used yellow heirloom tomatoes, any fresh, high-quality variety of tomato is a wonderful thing in such an elegantly minimalist recipe.)Ingredients8 large tomatoes3 tablespoons extra virgin olive oil2 cloves garlic, minced or pressed1/4 cup pimento-stuffed green olives, sliced1/4 cup brine-cured black olives, sliced3 tablespoons capers, drained but not rinsed3/4 teaspoon red pepper flakes1/4 teaspoon ground black pepperNo additional salt needed, especially if you add anchovies (2 tinned fillets, mashed in a mortar and pestle).MethodCore tomatoes. Bring a large pot of water to a rolling boil. Add tomatoes to water, and reduce temperature to simmer. Watch for tomato skins to split and curl away, about 5 minutes. Remove tomatoes carefully from hot water onto cutting board. Allow to cool slightly, then peel tomatoes using a fork. Discard skins.In a large saucepan, warm olive oil over low heat. Add garlic and cook until fragrant but not brown (1 minute). Add tomatoes, crushing them with a potato masher until they are broken down and juicy. Add remaining ingredients and cook on a very low simmer for about 15 minutes. Ladle sauce onto your favorite pasta. Serves 3-4. --This post and recipe is, appropriately enough, being sent off to Simona of Briciole, hosting Weekend Herb Blogging #219 for Haalo of Cook Almost Anything at Least Once, who has assumed the leadership of this long-running event from its creator, Kalyn Denny of Kalyn's Kitchen.~~~Been There, Done That~Pasta with Olives, Parsley and Caper SaucePasta with Smoked SalmonKasha Varnishkes with Frizzled OnionsOther People's Eats ~Spaghetti Squash PuttanescaCauliflower PuttanescaPasta alla Puttanesca"
